 TIME                    	QHEAT_1                  	QCOOL_1                  	
  +8.0940000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.0950000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.0960000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.0970000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.0980000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.0990000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1000000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1010000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1020000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1030000000000000E+03	  +1.5183362737878289E+04	  +0.0000000000000000E+00	
  +8.1040000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1050000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1060000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1070000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1080000000000000E+03	  +1.5101561248330119E+04	  +0.0000000000000000E+00	
  +8.1090000000000000E+03	  +1.5759206959870478E+04	  +0.0000000000000000E+00	
  +8.1100000000000000E+03	  +1.6293356960196983E+04	  +0.0000000000000000E+00	
  +8.1110000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1120000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1130000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1140000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1150000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1160000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1170000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1180000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1190000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1200000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1210000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1220000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1230000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1240000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1250000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1260000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1270000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1280000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1290000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1300000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1310000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1320000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1330000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1340000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1350000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1360000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1370000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1380000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1390000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1400000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1410000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1420000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1430000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1440000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1450000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1460000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1470000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1480000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1490000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1500000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1510000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1520000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1530000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1540000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1550000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1560000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1570000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1580000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1590000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1600000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1610000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1620000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1630000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1640000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1650000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1660000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1670000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1680000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1690000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1700000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1710000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1720000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1730000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1740000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1750000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1760000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1770000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1780000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1790000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1800000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1810000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1820000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1830000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1840000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1850000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1860000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1870000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1880000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1890000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1900000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1910000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1920000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1930000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1940000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1950000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1960000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1970000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1980000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.1990000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2000000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2010000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2020000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2030000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2040000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2050000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2060000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2070000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2080000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2090000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2100000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2110000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2120000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2130000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2140000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2150000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2160000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2170000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2180000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2190000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2200000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2210000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2220000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2230000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2240000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2250000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2260000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2270000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2280000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2290000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2300000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2310000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2320000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2330000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2340000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2350000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2360000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2370000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2380000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2390000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2400000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2410000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2420000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2430000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2440000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2450000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2460000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2470000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2480000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2490000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2500000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2510000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2520000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2530000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2540000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2550000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2560000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2570000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2580000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2590000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2600000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2610000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2620000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2630000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2640000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2650000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2660000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2670000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2680000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2690000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2700000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2710000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2720000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2730000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2740000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2750000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2760000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2770000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2780000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2790000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2800000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2810000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2820000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2830000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2840000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2850000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2860000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2870000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2880000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2890000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2900000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2910000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2920000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2930000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2940000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2950000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2960000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2970000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2980000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.2990000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3000000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3010000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3020000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3030000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3040000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3050000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3060000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3070000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3080000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3090000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3100000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3110000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3120000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3130000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3140000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3150000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3160000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3170000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3180000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3190000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3200000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3210000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3220000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3230000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3240000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3250000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3260000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3270000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3280000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3290000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3300000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3310000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3320000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3330000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3340000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3350000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3360000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3370000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3380000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3390000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3400000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3410000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3420000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3430000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3440000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3450000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3460000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3470000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3480000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3490000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3500000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3510000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3520000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3530000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3540000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3550000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3560000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3570000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3580000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3590000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3600000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3610000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3620000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3630000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3640000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3650000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3660000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3670000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3680000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3690000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3700000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3710000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3720000000000000E+03	  +1.6121853028457770E+04	  +0.0000000000000000E+00	
  +8.3730000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3740000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3750000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3760000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3770000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3780000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3790000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3800000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3810000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3820000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3830000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3840000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3850000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3860000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3870000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3880000000000000E+03	  +1.6091460781439733E+04	  +0.0000000000000000E+00	
  +8.3890000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.3900000000000000E+03	  +1.4985351024176423E+04	  +0.0000000000000000E+00	
  +8.3910000000000000E+03	  +1.4010434893735106E+04	  +0.0000000000000000E+00	
  +8.3920000000000000E+03	  +1.4640137151455809E+04	  +0.0000000000000000E+00	
  +8.3930000000000000E+03	  +1.5218198880825546E+04	  +0.0000000000000000E+00	
  +8.3940000000000000E+03	  +1.3919854945236764E+04	  +0.0000000000000000E+00	
  +8.3950000000000000E+03	  +1.4215625899761864E+04	  +0.0000000000000000E+00	
  +8.3960000000000000E+03	  +1.1907373637745693E+04	  +0.0000000000000000E+00	
  +8.3970000000000000E+03	  +1.0444793855406959E+04	  +0.0000000000000000E+00	
  +8.3980000000000000E+03	  +1.0698452748237156E+04	  +0.0000000000000000E+00	
  +8.3990000000000000E+03	  +1.0986688627129195E+04	  +0.0000000000000000E+00	
  +8.4000000000000000E+03	  +1.2002455928420897E+04	  +0.0000000000000000E+00	
  +8.4010000000000000E+03	  +1.2658606219240928E+04	  +0.0000000000000000E+00	
  +8.4020000000000000E+03	  +1.3806176711361428E+04	  +0.0000000000000000E+00	
  +8.4030000000000000E+03	  +1.5771184487903147E+04	  +0.0000000000000000E+00	
  +8.4040000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4050000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4060000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4070000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4080000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4090000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4100000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4110000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4120000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4130000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4140000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4150000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4160000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +8.4170000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
